date,ci,weather_dummy,wind,aqi,life_impact,is_holiday_near,is_holiday_mid,is_nonwork_weekend,is_holiday_day_or_window,is_bad_weather,is_aqi_high,test_fold_1,test_fold_2,test_fold_3,test_fold_4,test_fold_5,test_fold_6,test_fold_7,test_fold_8,test_fold_9,test_fold_10
2020-08-20,74.99473129636465,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,76.54373024260754,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,78.9041095892634,1,2,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,65.1106427822433,1,3,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,64.15173867266437,1,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,63.26659641766843,2,3,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,59.72602739768465,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,71.67544784012986,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,70.64278187596794,1,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,74.47839831428368,1,2,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,81.9283456271662,1,2,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,70.79030558513392,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,69.09378292972505,1,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,72.26554267679384,2,2,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,75.43730242386262,2,2,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,74.25711275053469,2,2,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,78.6090621709314,2,2,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,75.6585879876116,2,2,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,75.28977871469664,2,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,79.19915700759537,2,2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,84.878819810486,2,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,79.27291886217837,2,2,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,73.29820864095575,2,3,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,76.17492096969258,1,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,80.67439409925528,1,2,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,79.49420442592735,2,3,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,87.23919915714184,2,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,79.93677555342532,2,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,81.41201264508521,2,4,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,85.02634351965199,2,4,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,81.04320337217025,2,3,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,87.75553213922281,2,2,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,80.96944151758724,2,3,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,81.7808219180002,2,3,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,76.39620653344156,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,83.62486828257506,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,81.11696522675325,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,81.11696522675325,1,3,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,82.00210748174919,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,89.00948366713372,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,88.27186512130376,1,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,84.21496311923904,2,2,47,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,84.95258166506898,1,3,42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,87.01791359339286,1,3,41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,85.54267650173296,1,2,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,85.46891464714996,2,2,51,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,89.67334035838068,1,3,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,89.1570073762997,1,3,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,85.02634351965199,1,3,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,79.93677555342532,1,3,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,85.10010537423499,1,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,24.3487400574688,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,18.72850395561436,1,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,21.80510609615953,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,21.916952389027895,2,4,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,27.632346097405943,1,4,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,19.07115692180305,1,3,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,21.564778313267876,1,3,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,23.523077992698845,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,25.241049889238138,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,20.45358993973728,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,23.54206672265173,1,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,18.0575331767838,1,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,21.181740865185684,1,4,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,35.09192149823937,1,4,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,33.9140853577094,1,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,26.000064187008714,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,25.262445641178765,1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,28.741180938138605,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,30.323503767881192,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,36.5266671296262,1,3,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,23.98704487213743,1,2,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,33.473867763009366,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,31.358523264841065,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,33.87835445222198,1,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,30.413900819619144,1,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,25.02447139108504,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,26.53308585543443,1,2,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,29.766679325527136,1,2,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,27.19929607947932,1,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,40.42893133494133,1,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,26.723401068481657,1,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,31.24191641718704,1,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,42.02318229776584,1,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,40.03161222402497,1,2,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,39.66280295110999,1,2,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,39.07270811444602,1,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,36.01750172431863,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,41.50684931568487,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,44.014752371506695,1,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,47.55532139149047,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,42.76080084359579,1,3,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,39.53426797037404,1,2,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,48.07165437357143,1,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,44.30979978983868,1,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,35.3678732082389,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,27.53954202368028,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,26.11902456746068,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,23.94184634626846,1,3,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,4.247270705039378,1,3,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,1.3705583755649464,1,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,1.5228426395166066,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,2.588832487178232,1,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,1.0659898476616247,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,3.350253806936536,1,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,2.588832487178232,1,4,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,2.13197969532325,1,4,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,2.2842639592749103,1,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,10.17678240039301,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,16.31805854992429,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,5.09197498895202,1,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,5.35369852378431,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,2.536466385273477,1,2,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,9.01322792422004,1,1,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,3.19556252173477,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,12.023182297765835,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,2.588832487178232,0,5,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,1.0659898476616247,0,4,44,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,3.9974218125763783,1,2,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,10.252897787773952,1,3,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,10.443266490010974,1,2,51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,15.946842255021576,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,7.252464523799504,1,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,14.41688552792137,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,1.3705583755649464,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,0.4568527918549821,1,4,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,2.13197969532325,1,3,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,12.93218081587992,1,3,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,3.350253806936536,1,4,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,1.6751269034682676,1,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,8.725348082661462,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,12.851251384523518,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,12.884575268023216,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,7.335747487953835,1,2,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,1.5228426395166066,1,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,8.289891042747097,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,6.793258199146577,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,10.971527603651014,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,5.239498698118016,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,11.230897605685357,1,2,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,4.97777516328572,1,1,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,8.994239194267148,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,11.468818366589298,1,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,6.557690971040578,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,4.3591169979077415,1,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,6.550576883456976,1,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,8.89191401097014,1,2,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,6.9193861563719485,1,2,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,9.872213872489692,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,8.368466941305554,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,13.41759693644892,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,16.287141688412337,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,9.710408498966691,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,19.68494755401577,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,9.715222542942149,1,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,13.227281723401696,1,2,52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-11,11.061978144578744,2,3,56,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,8.275662867579879,2,3,40,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,16.82010986764824,1,2,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,20.91744984079628,1,2,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,22.70918359191858,1,1,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,15.095077372715124,1,2,45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,10.869255909543783,1,2,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,10.4052355409154,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-19,13.99576364155381,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,8.059137858616568,1,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,13.769771012208947,1,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,17.645878910797784,1,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,13.517568586948,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,18.438270581257843,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,28.15584665626032,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,18.333538375973102,1,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,14.923804378810582,1,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,15.882708488389516,1,2,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,16.106347584936444,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,13.40101522774614,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,10.046000866761556,1,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,28.48416446890219,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,21.23164645665053,1,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,18.740378597983643,2,3,52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,18.761774349924263,2,1,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,13.52468267453161,2,2,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,17.372227244406435,2,2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,6.086610004018379,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,2.7411167511298924,1,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,12.032756896526964,1,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,8.323268415436585,1,2,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,6.5934218765280095,1,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,8.097222296901936,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,11.721074281040034,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,8.123378603628218,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,13.424764513222328,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,10.19587810872548,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,10.357683482248497,1,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,14.923857867262749,1,1,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,11.269035532422892,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,13.343835081865937,1,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,11.989965392645722,1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,19.606532123026696,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,21.338785683923007,1,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,16.644129808147817,1,1,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,18.109899279426173,1,3,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,27.25171567131148,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,16.598984770731015,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,14.771573603311086,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,12.8370766985461,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,10.03647975719022,1,3,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,8.815798623589199,1,3,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,12.337325424430285,1,3,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,12.170759496121615,1,2,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,10.0483543995595,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,9.260776773074902,1,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,12.358774665560702,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,20.80811754829524,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,11.266628511172785,1,2,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,6.700507613873072,1,2,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,5.939086294114768,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,10.1697218019992,1,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,6.39593908596975,1,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,12.335025380084517,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,13.891138414648646,1,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,11.618749097743017,1,3,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,10.050761420809607,1,2,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,7.005076141776394,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,3.0456852790332136,1,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,2.893401015081553,1,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,3.654822334839857,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,3.654822334839857,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,2.893401015081553,1,2,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,3.1979695429848745,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,3.654822334839857,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,13.643643054983576,2,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,10.088792370642809,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,5.939086294114768,2,2,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,2.588832487178232,2,2,44,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,4.720812182501483,2,2,52,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,10.143512006083114,1,2,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,5.634517766211446,1,2,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,5.634517766211446,1,2,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,6.472054474088304,2,3,39,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,6.852791877824732,2,3,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,7.614213197583035,1,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,5.634517766211446,1,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,5.329949238308124,1,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,6.54822334992141,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,4.41624365459816,1,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-12,5.329949238308124,1,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-13,7.005076141776394,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,9.593908628954624,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,8.37563451734134,2,3,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,7.157360405728053,2,3,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
